product_id,sku,brand,model,product_family,device_type,release_year,os,form_factor,cpu_brand,cpu_model,cpu_tier,cpu_cores,cpu_threads,cpu_base_ghz,cpu_boost_ghz,gpu_brand,gpu_model,gpu_tier,vram_gb,ram_gb,storage_type,storage_gb,storage_drive_count,display_type,display_size_in,resolution,refresh_hz,battery_wh,charger_watts,weight_kg,warranty_months,msrp
P053333,LP-ASUS-NITRO-QHP-2024,ASUS,ASUS Nitro QHP,Nitro,Laptop,2024,Linux,Mainstream,AMD,AMD Ryzen 5 7509,3,10,20,2.4,3.3,NVIDIA,RTX 40 70,3,8,32,NVMe,512,1,VA,16.0,1920x1080,60,60,240,1.13,24,1652.99
P053334,LP-APPLE-AIR-IEE-2020,Apple,Apple Air IEE,Air,Laptop,2020,Windows,Gaming,Apple,Apple M1 Max,5,16,16,2.8,3.9,Apple,Apple Integrated,6,4,96,NVMe,512,1,LED,14.0,1920x1080,90,70,120,1.17,24,2978.99
P053335,LP-DELL-BLADE-MKQ-2022,Dell,Dell Blade MKQ,Blade,Laptop,2022,Linux,Mainstream,Intel,Intel i7-12710,4,12,24,2.6,3.5,NVIDIA,RTX 30 80,4,10,64,SSD,256,2,LED,13.3,1920x1080,60,60,120,0.92,12,2049.99
P053336,LP-SAMSUNG-SLIM-KSL-2024,Samsung,Samsung Slim KSL,Slim,Laptop,2024,Windows,Workstation,Intel,Intel i5-11170,3,8,16,2.4,3.3,NVIDIA,RTX 30 70,3,8,32,HDD,512,2,QLED,15.6,3840x2160,144,60,90,1.7,24,2401.99
P053337,LP-LENOVO-STEALTH-2UX-2018,Lenovo,Lenovo Stealth 2UX,Stealth,Laptop,2018,Windows,Mainstream,Intel,Intel i5-14800,3,8,16,2.4,3.2,NVIDIA,RTX 30 70,3,8,40,SSD,1024,2,LED,14.0,1920x1080,240,80,90,0.97,12,1773.99
P053338,LP-DELL-PRO-H92-2024,Dell,Dell Pro H92,Pro,Laptop,2024,Windows,Mainstream,Intel,Intel i3-12669,1,6,12,2.0,2.9,NVIDIA,RTX 40 50,1,4,8,NVMe,512,2,QLED,15.6,1920x1080,60,70,120,1.5,36,1183.99
P053339,LP-HP-AIR-ROL-2025,HP,HP Air ROL,Air,Laptop,2025,Windows,Workstation,Intel,Intel i5-11591,2,6,12,2.2,3.0,AMD,RX 7000 50,1,4,8,NVMe,4096,1,IPS,14.0,1920x1080,90,80,45,1.57,24,1639.99
P053340,LP-DELL-PRO-FLY-2023,Dell,Dell Pro FLY,Pro,Laptop,2023,macOS,Mainstream,AMD,AMD Ryzen 7 7505,5,16,32,2.8,3.7,NVIDIA,RTX 30 80,4,10,64,NVMe,1024,1,LED,14.0,1920x1080,60,99,45,1.87,24,2904.99
P053341,LP-MSI-BLADE-EC8-2023,MSI,MSI Blade EC8,Blade,Laptop,2023,Windows,Gaming,Intel,Intel i5-13417,2,6,12,2.2,3.1,Apple,Apple Integrated,1,0,8,Hybrid,256,1,VA,16.0,1920x1080,120,70,90,1.33,12,1247.99
P053342,LP-DELL-ZEN-DO4-2023,Dell,Dell Zen DO4,Zen,Laptop,2023,Windows,Gaming,Intel,Intel i7-10423,4,12,22,2.6,3.6,NVIDIA,RTX 30 80 Ti,5,12,64,NVMe,4096,1,LED,14.0,1920x1080,90,70,90,1.17,12,2767.99
P053343,LP-LENOVO-LEGION-V1U-2021,Lenovo,Lenovo Legion V1U,Legion,Laptop,2021,Windows,Mainstream,AMD,AMD Ryzen 5 7389,3,10,20,2.4,3.3,NVIDIA,RTX 30 60,2,6,16,Hybrid,4096,2,IPS,13.3,3840x2160,60,70,90,1.12,24,2075.99
P053344,LP-ASUS-AIR-CJ2-2024,ASUS,ASUS Air CJ2,Air,Laptop,2024,Linux,Ultrabook,Intel,Intel i7-10519,5,16,32,2.8,3.8,NVIDIA,RTX 20 80,4,10,64,SSD,512,2,IPS,14.0,1920x1080,60,70,45,1.57,12,2371.99
P053345,LP-GIGABYTE-PRO-X9X-2024,Gigabyte,Gigabyte Pro X9X,Pro,Laptop,2024,macOS,Ultrabook,AMD,AMD Ryzen 5 7924,2,6,12,2.2,3.2,AMD,RX 5000 50,1,4,8,NVMe,256,1,Mini-LED,14.0,1920x1080,60,50,120,2.87,12,2168.99
P053346,LP-DELL-STEALTH-2HC-2022,Dell,Dell Stealth 2HC,Stealth,Laptop,2022,Windows,Workstation,Intel,Intel i5-12233,3,8,16,2.4,3.3,Intel,Arc A700,4,4,32,HDD,1024,2,OLED,13.3,3840x2160,60,80,120,2.32,36,2524.99
P053347,LP-ACER-STEALTH-2IZ-2025,Acer,Acer Stealth 2IZ,Stealth,Laptop,2025,Windows,Workstation,AMD,AMD Ryzen 5 7603,3,10,20,2.4,3.3,NVIDIA,RTX 30 50,1,4,16,SSD,1024,1,OLED,16.0,1920x1080,60,60,90,1.53,12,1657.99
P053348,LP-GIGABYTE-ZEN-WWD-2022,Gigabyte,Gigabyte Zen WWD,Zen,Laptop,2022,Windows,2-in-1,AMD,AMD Ryzen 5 7693,3,8,16,2.4,3.5,NVIDIA,RTX 30 70,3,8,32,SSD,2048,1,LED,14.0,1920x1080,144,60,120,1.37,24,1615.99
P053349,LP-ACER-NITRO-S1E-2018,Acer,Acer Nitro S1E,Nitro,Laptop,2018,Windows,Gaming,Intel,Intel i3-14258,1,4,8,2.0,2.8,Apple,Apple Integrated,1,0,8,NVMe,256,1,Mini-LED,15.6,1920x1080,120,60,180,1.1,36,903.99
P053350,LP-DELL-PRO-BRC-2018,Dell,Dell Pro BRC,Pro,Laptop,2018,Windows,Gaming,Intel,Intel i7-10719,4,12,24,2.6,3.5,Apple,Apple Integrated,4,2,64,NVMe,512,1,IPS,15.6,3840x2160,60,56,90,1.3,12,2161.99
P053351,LP-SAMSUNG-SLIM-9ZE-2019,Samsung,Samsung Slim 9ZE,Slim,Laptop,2019,Windows,Mainstream,Intel,Intel i7-12634,4,12,24,2.6,3.5,NVIDIA,RTX 30 80 Ti,5,12,64,HDD,512,2,IPS,13.3,1920x1080,60,99,120,1.12,24,2012.99
P053352,LP-HP-AIR-XMQ-2022,HP,HP Air XMQ,Air,Laptop,2022,Windows,2-in-1,AMD,AMD Ryzen 7 5145,4,12,22,2.6,3.5,NVIDIA,RTX 40 80,4,10,64,HDD,1024,1,Mini-LED,15.6,1920x1080,165,80,180,1.7,24,2066.99
P053353,LP-LENOVO-ZEN-A9M-2023,Lenovo,Lenovo Zen A9M,Zen,Laptop,2023,Windows,Gaming,AMD,AMD Ryzen 5 4347,2,6,12,2.2,3.2,NVIDIA,RTX 40 70,3,8,24,NVMe,256,1,Mini-LED,14.0,1920x1080,165,60,120,1.57,24,1790.99
P053354,LP-MSI-SLIM-TAP-2018,MSI,MSI Slim TAP,Slim,Laptop,2018,Windows,Mainstream,AMD,AMD Ryzen 3 3618,1,6,12,2.0,2.9,AMD,RX 6000 50,1,4,8,Hybrid,256,1,IPS,15.6,1920x1080,165,56,90,1.7,12,854.99
P053355,LP-SAMSUNG-THINK-DCL-2021,Samsung,Samsung Think DCL,Think,Laptop,2021,Windows,Gaming,AMD,AMD Ryzen 7 4631,4,14,28,2.6,3.4,NVIDIA,RTX 40 80,4,10,64,NVMe,1024,1,IPS,15.6,1920x1080,165,90,180,2.5,36,2071.99
P053356,LP-ACER-NITRO-SIS-2023,Acer,Acer Nitro SIS,Nitro,Laptop,2023,Windows,Gaming,AMD,AMD Ryzen 5 5627,3,8,16,2.4,3.3,NVIDIA,RTX 30 70,3,8,32,HDD,512,1,OLED,13.3,1920x1080,90,80,65,1.32,36,1739.99
P053357,LP-ACER-AIR-HEA-2023,Acer,Acer Air HEA,Air,Laptop,2023,Windows,2-in-1,AMD,AMD Ryzen 5 7741,2,6,12,2.2,3.3,NVIDIA,RTX 40 50,1,4,8,NVMe,1024,1,IPS,14.0,1920x1080,60,56,65,2.87,48,1140.99
P053358,LP-MSI-NITRO-6PJ-2023,MSI,MSI Nitro 6PJ,Nitro,Laptop,2023,Windows,Ultrabook,Intel,Intel i7-12819,4,12,24,2.6,3.5,Intel,Arc A770,5,4,64,NVMe,512,1,QLED,15.6,1920x1080,60,80,120,3.0,12,2355.99
P053359,LP-ASUS-SLIM-WFE-2021,ASUS,ASUS Slim WFE,Slim,Laptop,2021,Windows,Mainstream,AMD,AMD Ryzen 7 3123,4,12,24,2.6,3.7,Intel,Arc A580,3,4,32,NVMe,512,2,LED,15.6,1920x1080,90,90,45,2.0,48,1851.99
P053360,LP-MSI-CREATOR-34E-2024,MSI,MSI Creator 34E,Creator,Laptop,2024,macOS,Workstation,Intel,Intel i7-11738,4,12,24,2.6,3.6,Apple,Apple Integrated,4,0,64,NVMe,512,2,IPS,14.0,1920x1080,120,80,65,1.37,24,2357.99
P053361,LP-HP-THINK-RHS-2019,HP,HP Think RHS,Think,Laptop,2019,Windows,Ultrabook,Intel,Intel i7-10821,4,12,24,2.6,3.5,NVIDIA,RTX 30 80,4,10,64,HDD,2048,1,Mini-LED,14.0,3840x2160,60,60,65,1.37,24,2484.99
P053362,LP-MSI-CREATOR-H4Y-2020,MSI,MSI Creator H4Y,Creator,Laptop,2020,macOS,Mainstream,Intel,Intel i7-12319,4,12,24,2.6,3.4,NVIDIA,RTX 30 80,4,10,64,NVMe,1024,1,OLED,15.6,2560x1600,60,90,120,1.7,24,3032.99
P053363,LP-MSI-BLADE-RRX-2020,MSI,MSI Blade RRX,Blade,Laptop,2020,Windows,Mainstream,Intel,Intel i7-11156,5,18,36,2.8,3.6,NVIDIA,RTX 30 90,6,16,96,SSD,256,1,LED,15.6,2880x1800,60,50,120,1.7,12,2836.99
P053364,LP-SAMSUNG-NITRO-5OL-2024,Samsung,Samsung Nitro 5OL,Nitro,Laptop,2024,Windows,Mainstream,Intel,Intel i5-14988,2,6,12,2.2,3.2,Apple,Apple Integrated,1,0,8,NVMe,2048,1,VA,15.6,1920x1080,60,70,45,1.5,12,1085.99
P053365,LP-HP-BLADE-FY4-2024,HP,HP Blade FY4,Blade,Laptop,2024,Windows,Gaming,Intel,Intel i5-11530,2,8,16,2.2,3.2,NVIDIA,RTX 40 60,2,6,24,NVMe,512,1,VA,14.0,1920x1080,90,50,90,1.17,48,1515.99
P053366,LP-GIGABYTE-AIR-EQ6-2025,Gigabyte,Gigabyte Air EQ6,Air,Laptop,2025,Windows,Workstation,Intel,Intel i5-10422,2,6,12,2.2,3.0,AMD,RX 6000 60,2,6,24,SSD,1024,1,Mini-LED,16.0,1920x1080,90,60,65,1.33,24,1868.99
P053367,LP-MSI-SLIM-7YQ-2021,MSI,MSI Slim 7YQ,Slim,Laptop,2021,Windows,Ultrabook,AMD,AMD Ryzen 5 3721,2,6,12,2.2,3.0,NVIDIA,RTX 30 50,1,4,16,HDD,1024,1,VA,13.3,1920x1080,165,56,90,1.12,24,1249.99
P053368,LP-ACER-SLIM-SWN-2024,Acer,Acer Slim SWN,Slim,Laptop,2024,Windows,Gaming,Intel,Intel i5-14132,2,8,16,2.2,3.0,AMD,RX 6000 60,2,6,16,NVMe,1024,1,LED,15.6,2880x1800,144,60,120,1.7,48,1585.99
P053369,LP-SAMSUNG-THINK-FUP-2021,Samsung,Samsung Think FUP,Think,Laptop,2021,Windows,Gaming,Intel,Intel i5-10312,2,6,12,2.2,3.1,NVIDIA,RTX 30 70,3,8,16,SSD,1024,1,IPS,14.0,1920x1080,120,80,120,1.87,24,1564.99
P053370,LP-LENOVO-BLADE-DSG-2023,Lenovo,Lenovo Blade DSG,Blade,Laptop,2023,Windows,2-in-1,AMD,AMD Ryzen 3 3117,1,4,8,2.0,2.9,NVIDIA,RTX 40 50,1,4,8,HDD,512,1,QLED,15.6,2560x1600,60,56,90,1.5,24,1077.99
P053371,LP-ACER-BLADE-8IA-2025,Acer,Acer Blade 8IA,Blade,Laptop,2025,Windows,Gaming,Intel,Intel i7-14721,5,16,32,2.8,3.8,AMD,RX 6000 80,4,10,64,NVMe,1024,1,Mini-LED,15.6,1920x1080,240,80,65,2.5,24,2503.99
P053372,LP-DELL-BLADE-XNI-2023,Dell,Dell Blade XNI,Blade,Laptop,2023,Windows,Mainstream,AMD,AMD Ryzen 7 4444,4,12,24,2.6,3.4,AMD,RX 7000 80,4,10,64,HDD,2048,1,QLED,14.0,2560x1600,144,90,65,1.57,24,2225.99
P053373,LP-LENOVO-ZEN-PI9-2019,Lenovo,Lenovo Zen PI9,Zen,Laptop,2019,Windows,2-in-1,AMD,AMD Ryzen 3 6261,1,4,8,2.0,2.8,Apple,Apple Integrated,1,2,8,SSD,2048,1,Mini-LED,13.3,1920x1080,144,99,65,1.12,36,1226.99
P053374,LP-DELL-THINK-HUE-2022,Dell,Dell Think HUE,Think,Laptop,2022,Windows,Mainstream,Intel,Intel i5-14436,2,6,12,2.2,3.2,AMD,RX 6000 70,3,8,16,NVMe,256,2,Mini-LED,14.0,1920x1080,120,80,180,0.97,24,1753.99
P053375,LP-MSI-NITRO-W22-2022,MSI,MSI Nitro W22,Nitro,Laptop,2022,Windows,Gaming,Intel,Intel i7-11427,5,16,32,2.8,3.7,AMD,RX 6000 80,4,10,64,SSD,1024,1,OLED,16.0,1920x1080,120,60,65,1.13,12,2868.99
P053376,LP-ASUS-PRO-LS1-2023,ASUS,ASUS Pro LS1,Pro,Laptop,2023,macOS,Workstation,AMD,AMD Ryzen 7 5835,5,18,36,2.8,3.7,NVIDIA,RTX 30 70,3,8,64,HDD,2048,1,IPS,13.3,2560x1600,240,70,45,0.92,12,2792.99
P053377,LP-DELL-CREATOR-ZKJ-2023,Dell,Dell Creator ZKJ,Creator,Laptop,2023,Windows,2-in-1,Intel,Intel i5-13633,3,8,16,2.4,3.5,NVIDIA,RTX 30 60,2,6,16,NVMe,1024,1,LED,15.6,1920x1080,90,50,120,1.1,24,1459.99
P053378,LP-LENOVO-SLIM-VHU-2022,Lenovo,Lenovo Slim VHU,Slim,Laptop,2022,Linux,Gaming,Intel,Intel i7-14441,5,16,32,2.8,3.7,NVIDIA,RTX 30 80 Ti,5,12,104,NVMe,1024,2,OLED,13.3,1920x1080,144,70,180,1.12,36,2743.99
P053379,LP-APPLE-LEGION-UF2-2024,Apple,Apple Legion UF2,Legion,Laptop,2024,Windows,Gaming,Apple,Apple M3,2,8,8,2.2,3.1,Apple,Apple Integrated,2,2,16,NVMe,512,1,LED,17.3,1920x1080,60,99,90,1.84,12,1302.99
P053380,LP-LENOVO-THINK-A78-2024,Lenovo,Lenovo Think A78,Think,Laptop,2024,macOS,Mainstream,AMD,AMD Ryzen 5 6380,2,6,10,2.2,3.3,NVIDIA,RTX 30 60,2,6,16,HDD,256,1,LED,13.3,1920x1080,240,50,90,1.32,12,1413.99
P053381,LP-APPLE-STEALTH-I3Q-2024,Apple,Apple Stealth I3Q,Stealth,Laptop,2024,Windows,Mainstream,Apple,Apple M2,6,24,24,3.0,3.9,Apple,Apple Integrated,6,2,128,HDD,512,1,OLED,17.3,1920x1080,60,80,180,1.64,24,2820.99
P053382,LP-SAMSUNG-PRO-MO8-2023,Samsung,Samsung Pro MO8,Pro,Laptop,2023,macOS,Gaming,Intel,Intel i5-11722,3,8,16,2.4,3.3,NVIDIA,RTX 20 70,3,8,32,Hybrid,1024,1,OLED,16.0,2560x1600,60,60,45,1.33,12,2726.99
P053383,LP-APPLE-STEALTH-CL0-2023,Apple,Apple Stealth CL0,Stealth,Laptop,2023,Windows,Gaming,Apple,Apple M3 Max,6,24,24,3.0,4.0,Apple,Apple Integrated,6,2,128,HDD,512,1,LED,16.0,1920x1080,60,60,180,1.33,12,3177.99
P053384,LP-SAMSUNG-AIR-3KV-2022,Samsung,Samsung Air 3KV,Air,Laptop,2022,Windows,Ultrabook,Intel,Intel i3-11452,1,4,8,2.0,3.1,AMD,RX 7000 50,1,4,8,SSD,512,2,Mini-LED,14.0,2560x1600,60,56,180,1.87,12,1364.99
P053385,LP-MSI-PRO-AE3-2023,MSI,MSI Pro AE3,Pro,Laptop,2023,macOS,Mainstream,Intel,Intel i5-14553,2,8,16,2.2,3.3,NVIDIA,RTX 30 60,2,6,16,Hybrid,1024,2,OLED,16.0,2560x1600,60,99,90,1.73,12,1898.99
P053386,LP-MSI-AIR-97Z-2025,MSI,MSI Air 97Z,Air,Laptop,2025,Windows,Ultrabook,Intel,Intel i3-12181,1,4,8,2.0,2.9,AMD,RX 5000 50,1,4,8,HDD,1024,1,OLED,14.0,1920x1080,120,70,90,0.97,12,1371.99
P053387,LP-APPLE-STEALTH-4IM-2024,Apple,Apple Stealth 4IM,Stealth,Laptop,2024,Linux,Mainstream,Apple,Apple M3 Pro,4,14,14,2.6,3.4,Apple,Apple Integrated,4,2,64,NVMe,256,1,OLED,13.3,1920x1080,144,60,90,1.32,12,2668.99
P053388,LP-ASUS-SLIM-XJP-2024,ASUS,ASUS Slim XJP,Slim,Laptop,2024,ChromeOS,Ultrabook,Intel,Intel i3-14251,1,4,8,2.0,3.1,AMD,RX 6000 50,1,4,8,HDD,2048,1,LED,17.3,3840x2160,90,56,120,1.64,24,1305.99
P053389,LP-ASUS-THINK-3VK-2023,ASUS,ASUS Think 3VK,Think,Laptop,2023,Windows,Ultrabook,Intel,Intel i7-10967,4,12,22,2.6,3.6,Apple,Apple Integrated,2,6,32,NVMe,4096,1,OLED,14.0,1920x1080,240,70,65,1.57,24,2092.99
P053390,LP-LENOVO-AIR-JIG-2021,Lenovo,Lenovo Air JIG,Air,Laptop,2021,Windows,Gaming,AMD,AMD Ryzen 3 7991,1,4,8,2.0,3.1,NVIDIA,RTX 40 50,1,4,8,NVMe,1024,1,IPS,15.6,2560x1600,120,50,180,1.7,24,1076.99
P053391,LP-MSI-LEGION-R47-2024,MSI,MSI Legion R47,Legion,Laptop,2024,macOS,Ultrabook,Intel,Intel i5-11850,3,8,16,2.4,3.4,NVIDIA,RTX 40 70,3,8,32,NVMe,1024,1,LED,15.6,2560x1600,90,56,65,2.0,12,1949.99
P053392,LP-MSI-ZEN-WTD-2020,MSI,MSI Zen WTD,Zen,Laptop,2020,Windows,Ultrabook,Intel,Intel i3-12353,1,6,12,2.0,3.1,Apple,Apple Integrated,1,2,8,SSD,1024,1,IPS,13.3,1920x1080,60,80,90,1.32,24,1075.99
P053393,LP-LENOVO-PRO-3MU-2022,Lenovo,Lenovo Pro 3MU,Pro,Laptop,2022,ChromeOS,Gaming,AMD,AMD Ryzen 5 4736,2,8,16,2.2,3.0,NVIDIA,RTX 20 50,1,4,8,Hybrid,512,1,QLED,14.0,2560x1600,60,90,65,1.17,12,1446.99
P053394,LP-ASUS-AIR-2Y1-2021,ASUS,ASUS Air 2Y1,Air,Laptop,2021,macOS,Gaming,Intel,Intel i5-14193,2,6,12,2.2,3.1,NVIDIA,RTX 30 60,2,6,16,NVMe,512,1,LED,14.0,2560x1600,60,90,180,1.87,12,1727.99
P053395,LP-DELL-SLIM-KWS-2025,Dell,Dell Slim KWS,Slim,Laptop,2025,Windows,Mainstream,Intel,Intel i7-10706,4,12,24,2.6,3.7,NVIDIA,RTX 30 80,4,10,64,NVMe,512,1,LED,16.0,2880x1800,60,70,90,1.73,12,2214.99
P053396,LP-DELL-AIR-J88-2018,Dell,Dell Air J88,Air,Laptop,2018,Windows,Ultrabook,AMD,AMD Ryzen 5 6849,2,8,16,2.2,3.1,NVIDIA,RTX 30 70,3,8,24,SSD,2048,2,Mini-LED,14.0,1920x1080,60,70,65,1.57,24,1654.99
P053397,LP-DELL-THINK-GGB-2022,Dell,Dell Think GGB,Think,Laptop,2022,Windows,Mainstream,AMD,AMD Ryzen 7 5736,5,18,36,2.8,3.7,NVIDIA,RTX 40 90,6,16,96,NVMe,512,1,LED,15.6,2560x1600,60,56,90,1.1,48,2533.99
P053398,LP-LENOVO-PRO-NIT-2021,Lenovo,Lenovo Pro NIT,Pro,Laptop,2021,ChromeOS,Mainstream,Intel,Intel i5-11851,3,10,20,2.4,3.3,NVIDIA,RTX 30 80,4,10,32,HDD,1024,1,LED,15.6,1920x1080,120,80,120,2.0,36,1379.99
P053399,LP-MSI-NITRO-VU2-2022,MSI,MSI Nitro VU2,Nitro,Laptop,2022,Windows,Gaming,Intel,Intel i5-11114,2,6,12,2.2,3.1,NVIDIA,RTX 30 60,2,6,16,NVMe,256,1,Mini-LED,13.3,1920x1080,60,50,90,2.32,12,1375.99
P053400,LP-DELL-NITRO-QWZ-2024,Dell,Dell Nitro QWZ,Nitro,Laptop,2024,macOS,Ultrabook,Intel,Intel i5-14499,2,6,12,2.2,3.1,Apple,Apple Integrated,1,0,8,NVMe,2048,1,Mini-LED,14.0,1920x1080,60,60,90,1.57,24,1567.99
P053401,LP-GIGABYTE-SLIM-HW2-2025,Gigabyte,Gigabyte Slim HW2,Slim,Laptop,2025,Windows,Workstation,Intel,Intel i7-13643,5,16,32,2.8,3.7,NVIDIA,RTX 30 80,4,10,64,HDD,1024,1,QLED,15.6,1920x1080,60,56,180,1.7,24,2430.99
P053402,LP-HP-STEALTH-V5P-2024,HP,HP Stealth V5P,Stealth,Laptop,2024,Windows,Ultrabook,AMD,AMD Ryzen 5 5901,3,8,16,2.4,3.5,Intel,Arc A700,4,0,32,HDD,512,1,LED,17.3,1920x1080,120,70,180,1.64,24,2033.99
P053403,LP-SAMSUNG-SLIM-8XU-2021,Samsung,Samsung Slim 8XU,Slim,Laptop,2021,Windows,Gaming,Intel,Intel i5-14477,3,8,16,2.4,3.3,NVIDIA,RTX 40 70,3,8,32,NVMe,512,1,OLED,16.0,1920x1080,60,56,120,2.03,12,1988.99
P053404,LP-APPLE-NITRO-E3H-2022,Apple,Apple Nitro E3H,Nitro,Laptop,2022,macOS,Gaming,Apple,Apple M2 Max,4,12,12,2.6,3.6,Apple,Apple Integrated,5,0,64,NVMe,256,1,Mini-LED,15.6,1920x1080,144,80,65,1.5,12,3288.99
P053405,LP-DELL-CREATOR-K8X-2025,Dell,Dell Creator K8X,Creator,Laptop,2025,Windows,Ultrabook,Intel,Intel i5-12731,3,8,14,2.4,3.3,NVIDIA,RTX 30 60,2,6,16,HDD,1024,1,Mini-LED,14.0,1920x1080,120,70,180,1.57,36,2114.99
P053406,LP-MSI-CREATOR-X4W-2025,MSI,MSI Creator X4W,Creator,Laptop,2025,macOS,Mainstream,Intel,Intel i3-13588,1,6,12,2.0,2.8,NVIDIA,RTX 30 50,1,4,8,HDD,1024,2,LED,15.6,3840x2160,120,56,120,1.7,36,1595.99
P053407,LP-HP-BLADE-O46-2021,HP,HP Blade O46,Blade,Laptop,2021,Windows,Gaming,Intel,Intel i3-11335,1,4,8,2.0,2.8,Apple,Apple Integrated,2,0,8,SSD,256,1,OLED,14.0,1920x1080,120,70,120,1.87,12,1344.99
P053408,LP-MSI-AIR-BK3-2025,MSI,MSI Air BK3,Air,Laptop,2025,macOS,2-in-1,Intel,Intel i5-13755,3,8,16,2.4,3.3,NVIDIA,RTX 30 70,3,8,32,NVMe,1024,1,QLED,17.3,2880x1800,60,60,65,1.64,24,2339.99
P053409,LP-MSI-NITRO-2I5-2025,MSI,MSI Nitro 2I5,Nitro,Laptop,2025,Windows,Mainstream,Intel,Intel i5-14430,3,8,16,2.4,3.3,NVIDIA,RTX 40 80,4,10,32,NVMe,1024,1,Mini-LED,16.0,2560x1600,120,90,120,2.03,24,2260.99
P053410,LP-DELL-CREATOR-UN0-2022,Dell,Dell Creator UN0,Creator,Laptop,2022,Windows,Ultrabook,Intel,Intel i3-11419,1,4,8,2.0,3.0,AMD,RX 7000 50,1,4,8,NVMe,4096,1,IPS,15.6,3840x2160,60,56,90,1.1,36,1601.99
P053411,LP-ASUS-NITRO-DHJ-2023,ASUS,ASUS Nitro DHJ,Nitro,Laptop,2023,Windows,Gaming,Intel,Intel i7-14577,4,12,24,2.6,3.7,NVIDIA,RTX 40 80,4,10,64,NVMe,512,1,Mini-LED,15.6,1920x1080,144,99,45,1.3,12,2338.99
P053412,LP-ASUS-SLIM-2M4-2022,ASUS,ASUS Slim 2M4,Slim,Laptop,2022,Windows,2-in-1,Intel,Intel i7-12293,5,16,32,2.8,3.7,NVIDIA,RTX 30 80,4,10,64,NVMe,1024,2,LED,14.0,2880x1800,120,80,45,1.17,36,2339.99
P053413,LP-ACER-BLADE-DFA-2023,Acer,Acer Blade DFA,Blade,Laptop,2023,Windows,Ultrabook,Intel,Intel i9-14205,6,24,48,3.0,4.1,NVIDIA,RTX 20 90,6,16,128,NVMe,2048,2,LED,15.6,3840x2160,120,70,90,1.1,24,3687.99
P053414,LP-HP-CREATOR-6DY-2023,HP,HP Creator 6DY,Creator,Laptop,2023,Windows,Ultrabook,AMD,AMD Ryzen 7 4474,5,16,32,2.8,3.8,NVIDIA,RTX 30 80,4,10,72,NVMe,512,2,LED,13.3,3840x2160,60,56,65,1.12,36,2692.99
P053415,LP-DELL-SLIM-VH4-2021,Dell,Dell Slim VH4,Slim,Laptop,2021,Windows,Gaming,AMD,AMD Ryzen 5 4314,2,6,12,2.2,3.2,NVIDIA,RTX 20 50,1,4,8,SSD,1024,1,LED,16.0,2560x1600,60,99,65,1.53,12,1290.99
P053416,LP-HP-THINK-KIH-2021,HP,HP Think KIH,Think,Laptop,2021,Windows,Workstation,Intel,Intel i7-10116,4,12,24,2.6,3.5,NVIDIA,RTX 30 70,3,8,40,SSD,1024,1,IPS,13.3,1920x1080,60,60,45,1.32,36,2060.99
P053417,LP-ACER-PRO-0OW-2020,Acer,Acer Pro 0OW,Pro,Laptop,2020,Windows,Mainstream,AMD,AMD Ryzen 3 7396,1,4,8,2.0,2.9,NVIDIA,RTX 30 50,1,4,8,SSD,4096,1,OLED,15.6,1920x1080,60,70,90,1.1,12,1326.99
P053418,LP-LENOVO-LEGION-SEO-2024,Lenovo,Lenovo Legion SEO,Legion,Laptop,2024,Windows,Gaming,AMD,AMD Ryzen 5 4672,2,8,16,2.2,3.1,Intel,Arc A580,3,0,16,Hybrid,256,2,QLED,14.0,2560x1600,60,60,65,1.57,12,1843.99
P053419,LP-DELL-LEGION-DPR-2022,Dell,Dell Legion DPR,Legion,Laptop,2022,macOS,Ultrabook,Intel,Intel i7-14545,5,16,32,2.8,3.8,NVIDIA,RTX 40 70,3,8,64,NVMe,256,2,LED,15.6,2560x1600,60,50,65,1.1,24,2359.99
P053420,LP-MSI-LEGION-APG-2024,MSI,MSI Legion APG,Legion,Laptop,2024,macOS,Ultrabook,AMD,AMD Ryzen 5 6597,2,8,16,2.2,3.0,NVIDIA,RTX 40 60,2,6,16,SSD,256,1,LED,14.0,3840x2160,60,56,180,1.17,36,1902.99
P053421,LP-HP-ZEN-24W-2024,HP,HP Zen 24W,Zen,Laptop,2024,macOS,Mainstream,Intel,Intel i5-12175,2,6,12,2.2,3.0,Intel,Arc A380,2,0,16,NVMe,256,1,LED,14.0,1920x1080,120,60,90,1.37,48,1353.99
P053422,LP-LENOVO-PRO-T47-2019,Lenovo,Lenovo Pro T47,Pro,Laptop,2019,Windows,2-in-1,Intel,Intel i5-13862,3,8,16,2.4,3.5,NVIDIA,RTX 30 70,3,8,32,SSD,512,1,Mini-LED,16.0,2560x1600,60,60,65,1.73,24,1854.99
P053423,LP-APPLE-STEALTH-ZPX-2021,Apple,Apple Stealth ZPX,Stealth,Laptop,2021,macOS,Mainstream,Apple,Apple M2 Pro,4,14,14,2.6,3.5,Apple,Apple Integrated,3,6,32,SSD,4096,1,VA,16.0,1920x1080,60,56,65,2.53,36,2534.99
P053424,LP-HP-PRO-UPL-2024,HP,HP Pro UPL,Pro,Laptop,2024,macOS,Mainstream,Intel,Intel i5-10603,3,10,20,2.4,3.5,NVIDIA,RTX 30 80,4,10,32,NVMe,256,1,OLED,16.0,3840x2160,60,56,65,1.53,24,2527.99
