repair_id,product_id,sku,component_id,component_type,failure_date,date_key,failure_year,failure_month,failure_quarter,failure_type,failure_description,repair_status,warranty_claim,warranty_status,release_year,product_age_years,warranty_months,repair_cost,replacement_cost,bom_replacement_cost,cost_difference,repair_vs_replacement_ratio,downtime_days,component_cost,repairability_score,recyclability_score,estimated_resale_value,brand,model,product_family,msrp,component_type_bom
R0025923,P043939,LP-DELL-LEGION-SAF-2023,DSP-DELL-LEGION-SAF-2023,Display,2025-05-26,20250526,2025,5,Q2,Display failure,Display failure reported for display.,Component Replaced,False,Out of Warranty,2023,2,12,303.49,303.49,303.49,0.0,1.0,6,281.67,6,6,113.2,Dell,Dell Legion SAF,Legion,1477.99,Display
R0025924,P043939,LP-DELL-LEGION-SAF-2023,BAT-DELL-LEGION-SAF-2023,Battery,2025-05-06,20250506,2025,5,Q2,Battery swelling,Battery swelling reported for battery.,Component Replaced,False,Out of Warranty,2023,2,12,135.6,135.6,135.6,0.0,1.0,2,117.91,8,5,49.28,Dell,Dell Legion SAF,Legion,1477.99,Battery
R0025925,P043943,LP-LENOVO-LEGION-NMB-2020,MB-LENOVO-LEGION-NMB-2020,Motherboard,2022-05-28,20220528,2022,5,Q2,Charging circuit failure,Charging circuit failure reported for motherboard.,Repaired,False,Out of Warranty,2020,2,24,130.94,367.2,367.2,236.26,0.3565904139433551,15,333.83,4,7,131.32,Lenovo,Lenovo Legion NMB,Legion,1544.99,Motherboard
R0025926,P043944,LP-DELL-SLIM-GU7-2020,BAT-DELL-SLIM-GU7-2020,Battery,2023-05-22,20230522,2023,5,Q2,Battery swelling,Battery swelling reported for battery.,Component Replaced,False,Out of Warranty,2020,3,24,208.82,208.82,208.82,0.0,1.0,4,186.17,8,5,79.18,Dell,Dell Slim GU7,Slim,2202.99,Battery
R0025927,P043945,LP-GIGABYTE-NITRO-8EG-2021,MB-GIGABYTE-NITRO-8EG-2021,Motherboard,2025-12-24,20251224,2025,12,Q4,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,False,Out of Warranty,2021,4,12,348.51,348.51,348.51,0.0,1.0,14,296.05,4,7,143.77,Gigabyte,Gigabyte Nitro 8EG,Nitro,1228.99,Motherboard
R0025928,P043945,LP-GIGABYTE-NITRO-8EG-2021,BAT-GIGABYTE-NITRO-8EG-2021,Battery,2026-01-14,20260114,2026,1,Q1,Battery not charging,Battery not charging reported for battery.,Repaired,False,Out of Warranty,2021,5,12,68.4,116.2,116.2,47.8,0.5886402753872634,2,100.68,8,5,51.53,Gigabyte,Gigabyte Nitro 8EG,Nitro,1228.99,Battery
R0025929,P043947,LP-GIGABYTE-AIR-8AC-2022,MB-GIGABYTE-AIR-8AC-2022,Motherboard,2024-10-27,20241027,2024,10,Q4,Boot failure,Boot failure reported for motherboard.,Component Replaced,False,Out of Warranty,2022,2,24,294.5,294.5,294.5,0.0,1.0,10,273.07,4,7,174.74,Gigabyte,Gigabyte Air 8AC,Air,1372.99,Motherboard
R0025930,P043948,LP-LENOVO-PRO-2J1-2021,MB-LENOVO-PRO-2J1-2021,Motherboard,2022-08-24,20220824,2022,8,Q3,Charging circuit failure,Charging circuit failure reported for motherboard.,Repaired,True,Under Warranty,2021,1,24,147.21,451.83,451.83,304.62,0.32580837925768547,5,367.32,4,7,103.42,Lenovo,Lenovo Pro 2J1,Pro,1590.99,Motherboard
R0025931,P043948,LP-LENOVO-PRO-2J1-2021,KBD-LENOVO-PRO-2J1-2021,Keyboard,2022-01-01,20220101,2022,1,Q1,Key failure,Key failure reported for keyboard.,Repaired,True,Under Warranty,2021,1,24,35.67,71.46,71.46,35.78999999999999,0.49916036943744757,5,59.92,7,6,28.11,Lenovo,Lenovo Pro 2J1,Pro,1590.99,Keyboard
R0025932,P043949,LP-DELL-STEALTH-WYS-2022,BAT-DELL-STEALTH-WYS-2022,Battery,2025-06-27,20250627,2025,6,Q2,Battery not charging,Battery not charging reported for battery.,Component Replaced,False,Out of Warranty,2022,3,24,157.26,157.26,157.26,0.0,1.0,3,148.95,8,5,32.09,Dell,Dell Stealth WYS,Stealth,1931.99,Battery
R0025933,P043951,LP-GIGABYTE-CREATOR-9HW-2025,DSP-GIGABYTE-CREATOR-9HW-2025,Display,2025-08-11,20250811,2025,8,Q3,Display failure,Display failure reported for display.,Component Replaced,True,Under Warranty,2025,0,12,302.5,302.5,302.5,0.0,1.0,3,278.1,6,6,111.95,Gigabyte,Gigabyte Creator 9HW,Creator,1544.99,Display
R0025934,P043955,LP-LENOVO-AIR-M14-2024,BAT-LENOVO-AIR-M14-2024,Battery,2026-05-08,20260508,2026,5,Q2,Battery not charging,Battery not charging reported for battery.,Repaired,False,Out of Warranty,2024,2,12,60.84,141.34,141.34,80.5,0.43045139380217917,2,118.47,8,5,60.26,Lenovo,Lenovo Air M14,Air,1632.99,Battery
R0025935,P043955,LP-LENOVO-AIR-M14-2024,SSD-LENOVO-AIR-M14-2024,SSD,2026-02-15,20260215,2026,2,Q1,Performance degradation,Performance degradation reported for ssd.,End of Life,False,Out of Warranty,2024,2,12,13.15,158.62,158.62,145.47,0.08290253435884504,2,144.96,8,7,32.58,Lenovo,Lenovo Air M14,Air,1632.99,SSD
R0025936,P043956,LP-ACER-BLADE-9IW-2023,BAT-ACER-BLADE-9IW-2023,Battery,2024-10-15,20241015,2024,10,Q4,Rapid battery drain,Rapid battery drain reported for battery.,End of Life,True,Under Warranty,2023,1,24,20.01,164.53,164.53,144.52,0.12161915760043762,1,132.46,8,5,79.04,Acer,Acer Blade 9IW,Blade,1510.99,Battery
R0025937,P043956,LP-ACER-BLADE-9IW-2023,KBD-ACER-BLADE-9IW-2023,Keyboard,2023-08-21,20230821,2023,8,Q3,Liquid damage,Liquid damage reported for keyboard.,Component Replaced,True,Under Warranty,2023,0,24,61.03,61.03,61.03,0.0,1.0,2,57.87,7,6,20.02,Acer,Acer Blade 9IW,Blade,1510.99,Keyboard
R0025938,P043957,LP-GIGABYTE-PRO-299-2024,MB-GIGABYTE-PRO-299-2024,Motherboard,2024-09-20,20240920,2024,9,Q3,Power failure,Power failure reported for motherboard.,Component Replaced,True,Under Warranty,2024,0,12,578.3,578.3,578.3,0.0,1.0,12,471.21,4,7,171.44,Gigabyte,Gigabyte Pro 299,Pro,2150.99,Motherboard
R0025939,P043958,LP-LENOVO-NITRO-6KA-2018,MB-LENOVO-NITRO-6KA-2018,Motherboard,2024-03-15,20240315,2024,3,Q1,System instability,System instability reported for motherboard.,Repaired,False,Out of Warranty,2018,6,12,142.07,454.89,454.89,312.82,0.3123172635142562,12,403.89,4,7,218.68,Lenovo,Lenovo Nitro 6KA,Nitro,1803.99,Motherboard
R0025940,P043958,LP-LENOVO-NITRO-6KA-2018,KBD-LENOVO-NITRO-6KA-2018,Keyboard,2021-02-24,20210224,2021,2,Q1,Keyboard not responding,Keyboard not responding reported for keyboard.,Component Replaced,False,Out of Warranty,2018,3,12,82.11,82.11,82.11,0.0,1.0,3,76.1,7,6,38.31,Lenovo,Lenovo Nitro 6KA,Nitro,1803.99,Keyboard
R0025941,P043959,LP-DELL-LEGION-7JP-2022,MB-DELL-LEGION-7JP-2022,Motherboard,2022-09-29,20220929,2022,9,Q3,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,True,Under Warranty,2022,0,12,482.12,482.12,482.12,0.0,1.0,10,391.1,4,7,160.53,Dell,Dell Legion 7JP,Legion,1797.99,Motherboard
R0025942,P043959,LP-DELL-LEGION-7JP-2022,DSP-DELL-LEGION-7JP-2022,Display,2024-01-15,20240115,2024,1,Q1,Dead pixels,Dead pixels reported for display.,Component Replaced,False,Out of Warranty,2022,2,12,383.22,383.22,383.22,0.0,1.0,7,337.13,6,6,152.39,Dell,Dell Legion 7JP,Legion,1797.99,Display
R0025943,P043962,LP-DELL-LEGION-7BH-2025,BAT-DELL-LEGION-7BH-2025,Battery,2025-04-22,20250422,2025,4,Q2,Battery swelling,Battery swelling reported for battery.,Component Replaced,True,Under Warranty,2025,0,24,114.57,114.57,114.57,0.0,1.0,1,101.36,8,5,61.92,Dell,Dell Legion 7BH,Legion,1372.99,Battery
R0025944,P043963,LP-ASUS-AIR-LYT-2020,DSP-ASUS-AIR-LYT-2020,Display,2020-11-08,20201108,2020,11,Q4,Screen flickering,Screen flickering reported for display.,Component Replaced,True,Under Warranty,2020,0,24,498.61,498.61,498.61,0.0,1.0,7,405.87,6,6,119.25,ASUS,ASUS Air LYT,Air,2353.99,Display
R0025945,P043967,LP-RAZER-SLIM-N3A-2020,MB-RAZER-SLIM-N3A-2020,Motherboard,2022-02-02,20220202,2022,2,Q1,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,True,Under Warranty,2020,2,36,316.65,316.65,316.65,0.0,1.0,5,296.18,4,7,104.15,Razer,Razer Slim N3A,Slim,1384.99,Motherboard
R0025946,P043967,LP-RAZER-SLIM-N3A-2020,RAM-RAZER-SLIM-N3A-2020,RAM,2026-08-21,20260821,2026,8,Q3,System crashes,System crashes reported for ram.,Component Replaced,False,Out of Warranty,2020,6,36,107.86,107.86,107.86,0.0,1.0,2,101.9,9,8,48.22,Razer,Razer Slim N3A,Slim,1384.99,RAM
R0025947,P043968,LP-LENOVO-NITRO-6YE-2018,BAT-LENOVO-NITRO-6YE-2018,Battery,2024-02-19,20240219,2024,2,Q1,Battery degradation,Battery degradation reported for battery.,Component Replaced,False,Out of Warranty,2018,6,24,181.88,181.88,181.88,0.0,1.0,3,147.99,8,5,60.37,Lenovo,Lenovo Nitro 6YE,Nitro,1981.99,Battery
R0025948,P043968,LP-LENOVO-NITRO-6YE-2018,RAM-LENOVO-NITRO-6YE-2018,RAM,2021-09-17,20210917,2021,9,Q3,System crashes,System crashes reported for ram.,Component Replaced,False,Out of Warranty,2018,3,24,172.24,172.24,172.24,0.0,1.0,2,151.34,9,8,94.66,Lenovo,Lenovo Nitro 6YE,Nitro,1981.99,RAM
R0025949,P043971,LP-SAMSUNG-AIR-K72-2024,SSD-SAMSUNG-AIR-K72-2024,SSD,2024-09-18,20240918,2024,9,Q3,Drive not detected,Drive not detected reported for ssd.,Component Replaced,True,Under Warranty,2024,0,24,166.49,166.49,166.49,0.0,1.0,4,143.79,8,7,45.11,Samsung,Samsung Air K72,Air,1517.99,SSD
R0025950,P043972,LP-APPLE-ZEN-INZ-2025,MB-APPLE-ZEN-INZ-2025,Motherboard,2026-02-28,20260228,2026,2,Q1,Boot failure,Boot failure reported for motherboard.,Repaired,True,Under Warranty,2025,1,24,275.51,527.69,527.69,252.18000000000006,0.5221057818037105,8,482.18,4,7,143.39,Apple,Apple Zen INZ,Zen,2053.99,Motherboard
R0025951,P043972,LP-APPLE-ZEN-INZ-2025,DSP-APPLE-ZEN-INZ-2025,Display,2026-04-17,20260417,2026,4,Q2,Backlight failure,Backlight failure reported for display.,Component Replaced,True,Under Warranty,2025,1,24,418.17,418.17,418.17,0.0,1.0,8,379.04,6,6,76.85,Apple,Apple Zen INZ,Zen,2053.99,Display
R0025952,P043975,LP-DELL-STEALTH-OZS-2021,RAM-DELL-STEALTH-OZS-2021,RAM,2021-11-04,20211104,2021,11,Q4,Memory instability,Memory instability reported for ram.,Repaired,True,Under Warranty,2021,0,24,83.26,179.8,179.8,96.54,0.46307007786429366,3,170.58,9,8,75.64,Dell,Dell Stealth OZS,Stealth,2427.99,RAM
R0025953,P043978,LP-ASUS-ZEN-5IX-2022,SSD-ASUS-ZEN-5IX-2022,SSD,2022-04-02,20220402,2022,4,Q2,Read/write errors,Read/write errors reported for ssd.,Component Replaced,True,Under Warranty,2022,0,12,176.45,176.45,176.45,0.0,1.0,5,160.4,8,7,96.23,ASUS,ASUS Zen 5IX,Zen,1777.99,SSD
R0025954,P043979,LP-MSI-CREATOR-KH5-2019,BAT-MSI-CREATOR-KH5-2019,Battery,2024-01-18,20240118,2024,1,Q1,Battery swelling,Battery swelling reported for battery.,Component Replaced,False,Out of Warranty,2019,5,24,94.79,94.79,94.79,0.0,1.0,3,85.91,8,5,38.3,MSI,MSI Creator KH5,Creator,1126.99,Battery
R0025955,P043979,LP-MSI-CREATOR-KH5-2019,KBD-MSI-CREATOR-KH5-2019,Keyboard,2020-02-18,20200218,2020,2,Q1,Multiple keys malfunctioning,Multiple keys malfunctioning reported for keyboard.,Component Replaced,True,Under Warranty,2019,1,24,55.21,55.21,55.21,0.0,1.0,2,45.98,7,6,11.3,MSI,MSI Creator KH5,Creator,1126.99,Keyboard
R0025956,P043983,LP-DELL-BLADE-9BR-2019,MB-DELL-BLADE-9BR-2019,Motherboard,2024-02-17,20240217,2024,2,Q1,System instability,System instability reported for motherboard.,Component Replaced,False,Out of Warranty,2019,5,12,330.1,330.1,330.1,0.0,1.0,14,284.44,4,7,133.35,Dell,Dell Blade 9BR,Blade,1217.99,Motherboard
R0025957,P043983,LP-DELL-BLADE-9BR-2019,DSP-DELL-BLADE-9BR-2019,Display,2023-06-12,20230612,2023,6,Q2,Dead pixels,Dead pixels reported for display.,Component Replaced,False,Out of Warranty,2019,4,12,276.75,276.75,276.75,0.0,1.0,5,233.54,6,6,67.6,Dell,Dell Blade 9BR,Blade,1217.99,Display
R0025958,P043983,LP-DELL-BLADE-9BR-2019,BAT-DELL-BLADE-9BR-2019,Battery,2024-10-26,20241026,2024,10,Q4,Rapid battery drain,Rapid battery drain reported for battery.,End of Life,False,Out of Warranty,2019,5,12,12.56,119.76,119.76,107.2,0.10487641950567803,2,99.91,8,5,35.08,Dell,Dell Blade 9BR,Blade,1217.99,Battery
R0025959,P043984,LP-SAMSUNG-ZEN-32W-2022,DSP-SAMSUNG-ZEN-32W-2022,Display,2025-01-19,20250119,2025,1,Q1,Backlight failure,Backlight failure reported for display.,Repaired,False,Out of Warranty,2022,3,24,199.08,451.12,451.12,252.04,0.44130164922858667,9,412.41,6,6,85.1,Samsung,Samsung Zen 32W,Zen,2271.99,Display
R0025960,P043985,LP-HP-SLIM-K37-2023,KBD-HP-SLIM-K37-2023,Keyboard,2024-03-19,20240319,2024,3,Q1,Multiple keys malfunctioning,Multiple keys malfunctioning reported for keyboard.,Repaired,True,Under Warranty,2023,1,24,41.79,91.58,91.58,49.79,0.45632234112251585,2,84.28,7,6,26.95,HP,HP Slim K37,Slim,2060.99,Keyboard
R0025961,P043987,LP-APPLE-STEALTH-HL3-2025,MB-APPLE-STEALTH-HL3-2025,Motherboard,2025-06-14,20250614,2025,6,Q2,Power failure,Power failure reported for motherboard.,Repaired,True,Under Warranty,2025,0,24,233.34,537.54,537.54,304.19999999999993,0.4340886259627191,13,446.31,4,7,109.49,Apple,Apple Stealth HL3,Stealth,1857.99,Motherboard
R0025962,P043992,LP-APPLE-AIR-LRS-2025,DSP-APPLE-AIR-LRS-2025,Display,2026-02-14,20260214,2026,2,Q1,Backlight failure,Backlight failure reported for display.,Component Replaced,True,Under Warranty,2025,1,24,714.67,714.67,714.67,0.0,1.0,8,607.33,6,6,140.2,Apple,Apple Air LRS,Air,3078.99,Display
R0025963,P043994,LP-HP-THINK-BPV-2022,MB-HP-THINK-BPV-2022,Motherboard,2022-03-17,20220317,2022,3,Q1,Charging circuit failure,Charging circuit failure reported for motherboard.,Repaired,True,Under Warranty,2022,0,24,151.95,332.87,332.87,180.92000000000002,0.4564845134737284,7,269.99,4,7,62.13,HP,HP Think BPV,Think,1133.99,Motherboard
R0025964,P043995,LP-RAZER-PRO-5SQ-2022,BAT-RAZER-PRO-5SQ-2022,Battery,2024-04-19,20240419,2024,4,Q2,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2022,2,12,205.5,205.5,205.5,0.0,1.0,4,177.43,8,5,75.81,Razer,Razer Pro 5SQ,Pro,2213.99,Battery
R0025965,P043996,LP-LENOVO-NITRO-DGM-2022,MB-LENOVO-NITRO-DGM-2022,Motherboard,2024-07-04,20240704,2024,7,Q3,Charging circuit failure,Charging circuit failure reported for motherboard.,Repaired,False,Out of Warranty,2022,2,12,148.93,497.24,497.24,348.31,0.2995133134904674,11,466.38,4,7,140.98,Lenovo,Lenovo Nitro DGM,Nitro,2170.99,Motherboard
R0025966,P043999,LP-DELL-CREATOR-LGE-2021,MB-DELL-CREATOR-LGE-2021,Motherboard,2021-02-19,20210219,2021,2,Q1,Boot failure,Boot failure reported for motherboard.,End of Life,True,Under Warranty,2021,0,24,100.87,547.02,547.02,446.15,0.1843991078936785,12,461.31,4,7,132.25,Dell,Dell Creator LGE,Creator,1972.99,Motherboard
R0025967,P044002,LP-DELL-AIR-63M-2024,KBD-DELL-AIR-63M-2024,Keyboard,2025-11-10,20251110,2025,11,Q4,Liquid damage,Liquid damage reported for keyboard.,Component Replaced,True,Under Warranty,2024,1,24,47.28,47.28,47.28,0.0,1.0,1,43.14,7,6,12.05,Dell,Dell Air 63M,Air,1058.99,Keyboard
R0025968,P044005,LP-HP-ZEN-MZQ-2023,MB-HP-ZEN-MZQ-2023,Motherboard,2024-04-27,20240427,2024,4,Q2,Boot failure,Boot failure reported for motherboard.,Repaired,False,Out of Warranty,2023,1,12,210.56,367.98,367.98,157.42000000000002,0.5722050111419099,8,305.35,4,7,197.51,HP,HP Zen MZQ,Zen,1537.99,Motherboard
R0025969,P044005,LP-HP-ZEN-MZQ-2023,SSD-HP-ZEN-MZQ-2023,SSD,2025-11-25,20251125,2025,11,Q4,Read/write errors,Read/write errors reported for ssd.,Component Replaced,False,Out of Warranty,2023,2,12,164.72,164.72,164.72,0.0,1.0,7,134.98,8,7,85.33,HP,HP Zen MZQ,Zen,1537.99,SSD
R0025970,P044006,LP-ASUS-ZEN-RU2-2021,DSP-ASUS-ZEN-RU2-2021,Display,2021-08-07,20210807,2021,8,Q3,Screen flickering,Screen flickering reported for display.,Component Replaced,True,Under Warranty,2021,0,24,277.83,277.83,277.83,0.0,1.0,5,249.77,6,6,110.41,ASUS,ASUS Zen RU2,Zen,1350.99,Display
R0025971,P044008,LP-DELL-AIR-FB8-2025,BAT-DELL-AIR-FB8-2025,Battery,2026-07-29,20260729,2026,7,Q3,Battery not charging,Battery not charging reported for battery.,Repaired,False,Out of Warranty,2025,1,12,71.18,150.57,150.57,79.38999999999999,0.4727369329879791,3,126.68,8,5,38.87,Dell,Dell Air FB8,Air,1479.99,Battery
R0025972,P044011,LP-GIGABYTE-LEGION-NY3-2023,MB-GIGABYTE-LEGION-NY3-2023,Motherboard,2026-02-07,20260207,2026,2,Q1,Charging circuit failure,Charging circuit failure reported for motherboard.,Component Replaced,False,Out of Warranty,2023,3,12,369.35,369.35,369.35,0.0,1.0,5,302.6,4,7,177.25,Gigabyte,Gigabyte Legion NY3,Legion,1264.99,Motherboard
R0025973,P044013,LP-ASUS-PRO-GO2-2023,MB-ASUS-PRO-GO2-2023,Motherboard,2023-01-04,20230104,2023,1,Q1,System instability,System instability reported for motherboard.,Component Replaced,True,Under Warranty,2023,0,24,898.68,898.68,898.68,0.0,1.0,11,775.96,4,7,484.55,ASUS,ASUS Pro GO2,Pro,3281.99,Motherboard
R0025974,P044013,LP-ASUS-PRO-GO2-2023,RAM-ASUS-PRO-GO2-2023,RAM,2025-08-26,20250826,2025,8,Q3,System crashes,System crashes reported for ram.,Repaired,False,Out of Warranty,2023,2,24,140.26,247.04,247.04,106.78,0.5677623056994818,1,223.68,9,8,136.27,ASUS,ASUS Pro GO2,Pro,3281.99,RAM
R0025975,P044013,LP-ASUS-PRO-GO2-2023,KBD-ASUS-PRO-GO2-2023,Keyboard,2024-01-07,20240107,2024,1,Q1,Liquid damage,Liquid damage reported for keyboard.,Repaired,True,Under Warranty,2023,1,24,66.58,142.92,142.92,76.33999999999999,0.46585502378953264,3,127.58,7,6,56.27,ASUS,ASUS Pro GO2,Pro,3281.99,Keyboard
R0025976,P044017,LP-MSI-PRO-AHJ-2022,DSP-MSI-PRO-AHJ-2022,Display,2025-01-07,20250107,2025,1,Q1,Backlight failure,Backlight failure reported for display.,Repaired,False,Out of Warranty,2022,3,12,244.27,600.61,600.61,356.34000000000003,0.40670318509515324,8,514.5,6,6,122.3,MSI,MSI Pro AHJ,Pro,2697.99,Display
R0025977,P044017,LP-MSI-PRO-AHJ-2022,BAT-MSI-PRO-AHJ-2022,Battery,2026-05-18,20260518,2026,5,Q2,Battery degradation,Battery degradation reported for battery.,Component Replaced,False,Out of Warranty,2022,4,12,267.49,267.49,267.49,0.0,1.0,2,217.82,8,5,44.0,MSI,MSI Pro AHJ,Pro,2697.99,Battery
R0025978,P044021,LP-APPLE-AIR-CYQ-2018,BAT-APPLE-AIR-CYQ-2018,Battery,2022-05-14,20220514,2022,5,Q2,Battery not charging,Battery not charging reported for battery.,Component Replaced,False,Out of Warranty,2018,4,24,272.1,272.1,272.1,0.0,1.0,2,221.17,8,5,100.72,Apple,Apple Air CYQ,Air,2898.99,Battery
R0025979,P044021,LP-APPLE-AIR-CYQ-2018,KBD-APPLE-AIR-CYQ-2018,Keyboard,2026-04-23,20260423,2026,4,Q2,Liquid damage,Liquid damage reported for keyboard.,Component Replaced,False,Out of Warranty,2018,8,24,128.29,128.29,128.29,0.0,1.0,2,120.91,7,6,63.85,Apple,Apple Air CYQ,Air,2898.99,Keyboard
R0025980,P044022,LP-HP-CREATOR-I9D-2022,BAT-HP-CREATOR-I9D-2022,Battery,2022-03-12,20220312,2022,3,Q1,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,True,Under Warranty,2022,0,12,255.45,255.45,255.45,0.0,1.0,3,220.97,8,5,101.14,HP,HP Creator I9D,Creator,2794.99,Battery
R0025981,P044023,LP-DELL-BLADE-6CR-2023,SSD-DELL-BLADE-6CR-2023,SSD,2023-05-30,20230530,2023,5,Q2,Read/write errors,Read/write errors reported for ssd.,Repaired,True,Under Warranty,2023,0,24,66.93,188.85,188.85,121.91999999999999,0.35440826052422564,5,155.62,8,7,67.02,Dell,Dell Blade 6CR,Blade,1896.99,SSD
R0025982,P044024,LP-APPLE-NITRO-GLT-2023,KBD-APPLE-NITRO-GLT-2023,Keyboard,2024-09-04,20240904,2024,9,Q3,Key failure,Key failure reported for keyboard.,Component Replaced,True,Under Warranty,2023,1,24,120.66,120.66,120.66,0.0,1.0,3,101.94,7,6,37.4,Apple,Apple Nitro GLT,Nitro,2686.99,Keyboard
R0025983,P044025,LP-HP-SLIM-TGH-2020,SSD-HP-SLIM-TGH-2020,SSD,2023-02-26,20230226,2023,2,Q1,Read/write errors,Read/write errors reported for ssd.,Component Replaced,False,Out of Warranty,2020,3,24,147.16,147.16,147.16,0.0,1.0,3,132.76,8,7,75.99,HP,HP Slim TGH,Slim,1483.99,SSD
R0025984,P044028,LP-ASUS-STEALTH-XOD-2023,BAT-ASUS-STEALTH-XOD-2023,Battery,2024-03-09,20240309,2024,3,Q1,Battery not charging,Battery not charging reported for battery.,Component Replaced,False,Out of Warranty,2023,1,12,122.45,122.45,122.45,0.0,1.0,2,107.33,8,5,68.9,ASUS,ASUS Stealth XOD,Stealth,1472.99,Battery
R0025985,P044030,LP-ACER-ZEN-C5F-2018,MB-ACER-ZEN-C5F-2018,Motherboard,2026-06-05,20260605,2026,6,Q2,Charging circuit failure,Charging circuit failure reported for motherboard.,End of Life,False,Out of Warranty,2018,8,12,15.67,286.17,286.17,270.5,0.05475766152985987,8,242.07,4,7,94.69,Acer,Acer Zen C5F,Zen,1052.99,Motherboard
R0025986,P044031,LP-SAMSUNG-LEGION-DR5-2023,KBD-SAMSUNG-LEGION-DR5-2023,Keyboard,2023-04-16,20230416,2023,4,Q2,Key failure,Key failure reported for keyboard.,Repaired,True,Under Warranty,2023,0,12,35.23,86.01,86.01,50.78000000000001,0.4096035344727357,5,74.52,7,6,22.0,Samsung,Samsung Legion DR5,Legion,1997.99,Keyboard
R0025987,P044032,LP-SAMSUNG-CREATOR-585-2020,BAT-SAMSUNG-CREATOR-585-2020,Battery,2025-04-29,20250429,2025,4,Q2,Battery not charging,Battery not charging reported for battery.,Component Replaced,False,Out of Warranty,2020,5,12,240.4,240.4,240.4,0.0,1.0,1,221.94,8,5,120.67,Samsung,Samsung Creator 585,Creator,2556.99,Battery
R0025988,P044033,LP-DELL-SLIM-CIU-2022,DSP-DELL-SLIM-CIU-2022,Display,2024-12-05,20241205,2024,12,Q4,Screen flickering,Screen flickering reported for display.,Component Replaced,True,Under Warranty,2022,2,36,485.72,485.72,485.72,0.0,1.0,4,427.5,6,6,118.48,Dell,Dell Slim CIU,Slim,2261.99,Display
R0025989,P044033,LP-DELL-SLIM-CIU-2022,RAM-DELL-SLIM-CIU-2022,RAM,2026-04-04,20260404,2026,4,Q2,System crashes,System crashes reported for ram.,Repaired,False,Out of Warranty,2022,4,36,81.02,178.3,178.3,97.28000000000002,0.45440269209197975,1,144.48,9,8,43.95,Dell,Dell Slim CIU,Slim,2261.99,RAM
R0025990,P044034,LP-GIGABYTE-PRO-DXV-2023,BAT-GIGABYTE-PRO-DXV-2023,Battery,2026-05-07,20260507,2026,5,Q2,Battery not charging,Battery not charging reported for battery.,Component Replaced,False,Out of Warranty,2023,3,12,184.65,184.65,184.65,0.0,1.0,1,162.95,8,5,83.63,Gigabyte,Gigabyte Pro DXV,Pro,2115.99,Battery
R0025991,P044037,LP-DELL-LEGION-WJK-2020,MB-DELL-LEGION-WJK-2020,Motherboard,2023-04-27,20230427,2023,4,Q2,Boot failure,Boot failure reported for motherboard.,Repaired,False,Out of Warranty,2020,3,36,211.66,385.62,385.62,173.96,0.5488823193817748,7,319.27,4,7,171.67,Dell,Dell Legion WJK,Legion,1421.99,Motherboard
R0025992,P044038,LP-APPLE-ZEN-PII-2024,BAT-APPLE-ZEN-PII-2024,Battery,2025-01-12,20250112,2025,1,Q1,Rapid battery drain,Rapid battery drain reported for battery.,Component Replaced,False,Out of Warranty,2024,1,12,246.8,246.8,246.8,0.0,1.0,1,216.81,8,5,126.89,Apple,Apple Zen PII,Zen,2814.99,Battery
R0025993,P044047,LP-LENOVO-ZEN-NMT-2018,BAT-LENOVO-ZEN-NMT-2018,Battery,2023-07-11,20230711,2023,7,Q3,Battery degradation,Battery degradation reported for battery.,Component Replaced,False,Out of Warranty,2018,5,12,266.01,266.01,266.01,0.0,1.0,3,230.0,8,5,68.84,Lenovo,Lenovo Zen NMT,Zen,2750.99,Battery
